date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
06:07:35	4841/4841	U--MC-	200	updated ('OK')	text/html	date:Sat,%2021%20Nov%202015%2014:07:31%20GMT	http://www.mathewmason.com/index.php?topic=Rant&month=10&year=2007&topic=Rant	site/index0e7a.html	(from http://www.mathewmason.com/index.php?month=10&year=2007&topic=Rant)
06:07:41	7499/7499	U--MC-	200	updated ('OK')	text/html	date:Sat,%2021%20Nov%202015%2014:07:32%20GMT	http://www.mathewmason.com/index.php?id=6&month=1&year=2007&topic=Rant	site/index98f0.html	(from http://www.mathewmason.com/index.php?month=1&year=2007&topic=Rant)
06:07:42	7499/7499	U--MC-	200	updated ('OK')	text/html	date:Sat,%2021%20Nov%202015%2014:07:32%20GMT	http://www.mathewmason.com/index.php?month=1&year=2007&month=1&year=2007&topic=Rant	site/indexe195.html	(from http://www.mathewmason.com/index.php?month=1&year=2007&topic=Rant)
06:07:45	7499/7499	U--MC-	200	updated ('OK')	text/html	date:Sat,%2021%20Nov%202015%2014:07:34%20GMT	http://www.mathewmason.com/index.php?topic=Rant&month=1&year=2007&topic=Rant	site/index2c7b.html	(from http://www.mathewmason.com/index.php?month=1&year=2007&topic=Rant)
06:07:45	3862/3862	U--MC-	200	updated ('OK')	text/html	date:Sat,%2021%20Nov%202015%2014:07:35%20GMT	http://www.mathewmason.com/index.php?id=15&month=11&year=2008&topic=Projects	site/index359b.html	(from http://www.mathewmason.com/index.php?month=11&year=2008&topic=Projects)
06:07:47	3862/3862	U--MC-	200	updated ('OK')	text/html	date:Sat,%2021%20Nov%202015%2014:07:42%20GMT	http://www.mathewmason.com/index.php?topic=Projects&month=11&year=2008&topic=Projects	site/indexf60f.html	(from http://www.mathewmason.com/index.php?month=11&year=2008&topic=Projects)
06:07:47	3862/3862	U--MC-	200	updated ('OK')	text/html	date:Sat,%2021%20Nov%202015%2014:07:41%20GMT	http://www.mathewmason.com/index.php?month=11&year=2008&month=11&year=2008&topic=Projects	site/index84fa.html	(from http://www.mathewmason.com/index.php?month=11&year=2008&topic=Projects)
06:07:50	3418/3418	U--MC-	200	updated ('OK')	text/html	date:Sat,%2021%20Nov%202015%2014:07:45%20GMT	http://www.mathewmason.com/index.php?month=10&year=2008&month=10&year=2008&topic=Projects	site/indexea37.html	(from http://www.mathewmason.com/index.php?month=10&year=2008&topic=Projects)
06:07:52	3418/3418	U--MC-	200	updated ('OK')	text/html	date:Sat,%2021%20Nov%202015%2014:07:47%20GMT	http://www.mathewmason.com/index.php?topic=Projects&month=10&year=2008&topic=Projects	site/indexcb37.html	(from http://www.mathewmason.com/index.php?month=10&year=2008&topic=Projects)
06:07:55	3418/3418	U--MC-	200	updated ('OK')	text/html	date:Sat,%2021%20Nov%202015%2014:07:45%20GMT	http://www.mathewmason.com/index.php?id=14&month=10&year=2008&topic=Projects	site/indexbf43.html	(from http://www.mathewmason.com/index.php?month=10&year=2008&topic=Projects)
06:07:56	4245/4245	U--MC-	200	updated ('OK')	text/html	date:Sat,%2021%20Nov%202015%2014:07:51%20GMT	http://www.mathewmason.com/index.php?month=9&year=2008&month=9&year=2008&topic=Projects	site/index3461.html	(from http://www.mathewmason.com/index.php?month=9&year=2008&topic=Projects)
06:07:56	4245/4245	U--MC-	200	updated ('OK')	text/html	date:Sat,%2021%20Nov%202015%2014:07:47%20GMT	http://www.mathewmason.com/index.php?id=13&month=9&year=2008&topic=Projects	site/index99c4.html	(from http://www.mathewmason.com/index.php?month=9&year=2008&topic=Projects)
06:08:02	4245/4245	U--MC-	200	updated ('OK')	text/html	date:Sat,%2021%20Nov%202015%2014:07:52%20GMT	http://www.mathewmason.com/index.php?topic=Projects&month=9&year=2008&topic=Projects	site/indexc637.html	(from http://www.mathewmason.com/index.php?month=9&year=2008&topic=Projects)
06:08:02	10330684/10330684	U-----	200	untouched ('')	text/plain	etag:%222142738-9da23c-4684854bf239a%22	http://www.mathewmason.com/programs/SpherePlayer.unity3d	site/programs/SpherePlayer.unity3d	(from http://www.mathewmason.com/programs/SpherePlayer.html)
06:08:05	3341/3341	U--MC-	200	updated ('OK')	text/html	date:Sat,%2021%20Nov%202015%2014:07:56%20GMT	http://www.mathewmason.com/index.php?month=8&year=2008&month=8&year=2008&topic=Projects	site/index4ed5.html	(from http://www.mathewmason.com/index.php?month=8&year=2008&topic=Projects)
06:08:05	3341/3341	U--MC-	200	updated ('OK')	text/html	date:Sat,%2021%20Nov%202015%2014:07:55%20GMT	http://www.mathewmason.com/index.php?id=12&month=8&year=2008&topic=Projects	site/index87cc.html	(from http://www.mathewmason.com/index.php?month=8&year=2008&topic=Projects)
